,test_id,dab_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,predicted_label,external_id,confidence,roi_brightness,image_brightness,b_means,g_means,r_means,b_stds,g_stds,r_stds,roi_b_means,roi_g_means,roi_r_means,roi_b_stds,roi_g_stds,roi_r_stds
7774,1000,1,92,66,161,135,P_1,0000382_drone_004_3.jpg,0.931451,51.37259805678851,100.22781644253402,92.67937,98.40111,105.32584,84.22638,80.923065,77.87,22.040537,48.72191,68.47154,26.477657,32.40787,25.831465
7775,1000,1,477,324,548,394,P_1,6000267_drone_011_5.jpg,0.943447,110.95745220770957,93.03819518418337,96.13259,94.515076,84.9936,84.96954,68.19437,58.81515,113.541245,110.44668,108.11972,62.76006,62.05158,64.53441
7776,1000,1,666,36,735,106,P_1,Pool_2_drone_010_2.jpg,0.935801,184.3299798052623,157.70049150882835,172.60063,157.66336,132.61769,76.475235,63.507156,52.790627,236.64058,171.81656,126.74989,39.13476,24.745268,19.061424
7777,1000,1,167,267,237,336,P_1,6000204_drone_015_1.jpg,0.939952,58.525007286070306,102.63952417023398,100.354836,100.73123,105.509346,77.24945,73.535,72.96709,60.168324,58.989235,56.081367,38.430264,37.78312,37.56586
7778,1000,1,252,415,318,481,P_1,10533527676_b2cfb5a5fd_c_drone_010_5.jpg,0.916392,122.89864609545242,145.76057502265152,131.05893,151.50017,150.21704,75.65798,57.230545,54.19376,89.271576,136.36983,135.47153,32.729206,35.41231,35.267
7779,1000,1,102,46,173,116,P_1,9002090_drone_001_1.jpg,0.94767,173.61344401338823,144.39150888215755,143.15993,145.32324,143.88835,59.218517,56.64094,53.78906,182.39839,174.03682,163.79236,41.996197,41.90787,40.601864
7780,1000,1,233,48,302,117,P_1,Urban_6_drone_012_2.jpg,0.946399,149.09899794302214,127.09789671668355,159.6457,123.863235,78.25088,58.5012,50.879642,49.768917,190.6276,147.54022,90.259186,46.25032,32.184074,20.77788
7781,1000,1,293,448,363,518,P_1,49431271512_2eea9c4d76_c_drone_019_5.jpg,0.936614,71.62005598425904,43.37462387294397,12.024933,35.047684,63.09058,21.192913,35.73036,53.293865,20.481428,58.436733,104.19265,33.087643,33.174706,37.616974
7782,1000,1,849,103,918,171,P_1,1000351_drone_008_3.jpg,0.9437,184.1319913721909,130.78612504383383,108.47102,141.82185,135.14563,71.3719,47.29801,53.577534,184.38939,183.93286,184.05904,28.95528,29.818346,29.672432
7783,1000,1,749,28,819,97,P_1,0100851_drone_002_2.jpg,0.903384,181.33788247361213,110.80146826199619,101.966675,105.982155,115.26901,59.1571,52.261677,48.216347,209.41345,183.56998,144.52774,27.987885,23.870075,21.911716
7784,1000,1,291,108,360,176,P_1,3003448_drone_018_3.jpg,0.920814,127.31876385228617,114.69557848292946,92.26934,117.83794,121.29092,55.535946,32.768394,23.968729,141.61722,126.799446,111.60763,28.632809,25.101263,23.35715
7785,1000,1,385,57,456,126,P_1,3001976_drone_017_3.jpg,0.946337,196.0409154534756,119.06323467889553,120.1363,123.37219,111.06169,83.33496,68.88006,56.680904,218.45172,199.34639,166.45662,59.4806,54.61261,45.952534
7786,1000,1,143,449,213,520,P_1,5000147_drone_014_2.jpg,0.935571,152.00909490379806,168.24171494784486,171.37938,168.68939,164.33603,51.382694,53.90635,57.28457,158.17746,152.70865,144.80121,31.69508,31.17554,29.603746
7787,1000,1,50,56,120,125,P_1,6000149_drone_010_5.jpg,0.931113,207.772500958729,136.1892165202402,133.4344,141.6395,132.5031,51.987637,47.89326,46.621716,222.00186,213.02588,186.22339,33.51304,33.72192,33.20476
7788,1000,1,428,239,498,309,P_1,pexels-ashan-rai-2085998_drone_017_1.jpg,0.935864,105.82405984539274,72.41148994625227,87.79649,68.35482,55.515938,53.433453,38.608826,44.334652,133.52184,94.390205,81.966125,31.670364,24.886412,24.672974
7789,1000,1,356,79,425,149,P_1,5000147_drone_013_5.jpg,0.930263,218.10699677602912,168.24909744793,171.38939,168.70064,164.3365,51.323566,53.83968,57.221607,215.73561,218.86128,219.68033,28.81594,27.861166,27.899109
7790,1000,1,344,217,414,286,P_1,6000163_drone_016_5.jpg,0.936891,93.13215908144863,110.43199968076536,119.73901,106.9919,100.40296,62.37596,47.0758,44.90209,89.37102,91.77205,96.976395,52.22438,52.708126,52.994225
7791,1000,1,131,38,201,106,P_1,6000318_drone_017_2.jpg,0.937029,81.17708116013273,95.40837414648782,81.83429,98.476616,103.320015,58.402786,60.580982,67.10925,64.92332,84.2521,91.26155,39.625298,43.553185,46.78874
7792,1000,1,719,417,788,487,P_1,0103740_drone_020_1.jpg,0.941253,128.36448001291663,131.12561433175944,130.99463,130.77,130.60799,67.01684,62.780014,60.976624,127.36853,127.87992,129.62091,55.290123,57.340187,59.68946
7793,1000,1,569,30,638,99,P_1,6000116_drone_005_1.jpg,0.942562,73.92863776208208,98.72583006184331,100.18032,100.25634,94.0798,63.85951,67.7926,70.447105,81.925224,74.40181,63.859062,26.65346,25.796907,27.936604
7794,1000,1,342,354,411,422,P_1,9000002_drone_016_1.jpg,0.940856,109.32324155043395,109.3054812638329,110.90219,112.06343,101.38667,68.48485,51.73801,51.713287,100.289215,109.6153,116.02813,52.46155,50.25886,55.58894
7795,1000,1,364,298,435,369,P_1,1001688_drone_006_3.jpg,0.901975,113.99273452195811,100.37918412327768,102.56751,99.86326,96.32448,44.66516,42.829674,43.78904,117.57409,114.41618,109.719696,23.818491,24.18742,24.81982
7796,1000,1,338,409,408,477,P_1,0007545_drone_003_3.jpg,0.945548,100.85005195985478,116.04296403546452,111.2116,119.635445,112.20066,67.745476,53.64681,53.664013,78.62248,112.85231,103.582985,41.322247,25.278246,26.873463
7797,1000,1,303,386,374,455,P_1,0103740_drone_009_4.jpg,0.938235,195.14587100997693,130.92203176079533,130.7885,130.56537,130.4084,67.03483,62.78394,60.968155,191.80629,195.2376,198.32904,54.49375,55.289772,56.249878
7798,1000,1,129,460,200,529,P_1,8000811_drone_004_5.jpg,0.932684,66.23904593561338,116.95481732163917,141.79068,114.23624,86.51234,43.719166,36.13255,39.948624,79.116554,72.59522,37.31435,23.240124,26.646954,23.346594
7799,1000,1,355,162,427,233,P_1,6000275_drone_007_2.jpg,0.931518,74.51654201110705,105.43483118338506,103.778534,107.73895,103.57336,67.774925,59.577774,60.431965,70.874214,79.55458,72.171364,50.327164,49.491817,50.699688
7800,1000,1,524,238,593,308,P_1,4000086_drone_007_5.jpg,0.935066,162.52191597971841,123.05110617477669,126.35865,121.32924,113.249725,63.63048,41.242783,43.48665,147.34555,164.79793,173.85135,55.355415,56.86118,60.596333
7801,1000,1,230,378,300,447,P_1,6000142_drone_018_3.jpg,0.917555,176.41759593117592,128.12255777563917,121.488815,126.56952,134.291,59.507957,53.309288,57.09728,168.64099,173.16107,186.28572,49.843708,49.199734,47.03743
7802,1000,1,266,29,337,99,P_1,6000192_drone_011_5.jpg,0.939094,209.844199628211,138.1922174144667,140.64746,137.00887,136.41751,79.06993,70.62889,69.04011,220.97284,205.89618,202.1497,37.594345,34.990097,34.302586
7803,1000,1,410,89,479,159,P_1,0100061_drone_012_2.jpg,0.944481,199.09540283954473,134.16301977550742,131.45424,135.45175,134.85538,82.62475,75.496346,74.125305,207.98799,197.26915,191.58986,56.149292,53.094944,51.177757
7804,1000,1,878,469,947,538,P_1,3000119_drone_020_1.jpg,0.948358,97.01745963640916,99.93049021595398,52.168957,103.73934,121.259285,44.69367,40.883442,31.793795,49.335014,112.38773,111.75951,37.147217,26.790106,27.59612
7805,1000,1,641,431,712,501,P_1,6000241_drone_010_2.jpg,0.935013,68.35759881357137,112.38438023431252,113.568146,112.17769,110.720985,70.748405,65.806335,62.84994,69.759155,68.27083,66.77525,16.686377,17.50027,18.90277
7806,1000,1,536,353,606,423,P_1,6000344_drone_006_5.jpg,0.929719,131.42185696942482,129.26048471000632,121.76414,127.196175,136.14124,61.236908,61.587357,63.124992,124.957146,132.99837,135.81755,58.027267,58.497906,57.0016
7807,1000,1,365,291,435,359,P_1,3001131_drone_002_4.jpg,0.937008,82.81798716354763,123.3228491313719,107.79058,131.02126,127.7279,57.979496,53.8666,53.13271,56.320377,75.83907,106.30904,36.643673,34.384293,36.8924
7808,1000,1,762,11,829,77,P_1,6000002_drone_002_1.jpg,0.944709,142.6043712332611,113.56407379505643,109.37671,115.42722,114.83421,55.130096,48.904522,52.999096,140.56445,145.10358,141.86206,63.415333,60.19931,62.480343
7809,1000,1,554,180,624,250,P_1,6000130_drone_013_5.jpg,0.931081,108.58578441185571,119.73989631259587,117.49983,114.139015,123.42814,63.146717,57.02166,56.593376,109.96551,107.57224,106.49531,46.848286,46.435608,48.497437
7810,1000,1,539,4,610,74,P_1,11869295976_b514d1091c_c_drone_016_2.jpg,0.938855,123.25578995398739,105.0125927029775,140.15157,94.23697,53.564266,64.73258,46.076466,45.86291,176.27827,108.88088,43.473442,35.831593,24.871902,28.285007
7811,1000,1,110,159,180,228,P_1,6000163_drone_011_4.jpg,0.935013,112.53634697234232,110.47975688000359,119.7925,107.04082,100.44562,62.382114,47.108578,44.953747,110.726295,110.59544,114.66811,44.160275,38.68138,37.72054
7812,1000,1,749,291,819,361,P_1,6000219_drone_018_4.jpg,0.919986,69.99572096253888,114.30512527735155,106.78922,114.78057,119.6513,72.61244,70.46261,69.90329,63.120815,75.14531,69.45633,51.728077,53.992645,48.951267
7813,1000,1,429,428,498,497,P_1,9002972_drone_006_4.jpg,0.931799,143.60729884626195,106.39230972963253,76.70449,122.30818,113.35819,41.34699,61.948566,64.71735,102.52741,164.77043,154.86348,21.036154,22.67971,21.272564
7814,1000,1,858,198,929,267,P_1,6000038_drone_012_1.jpg,0.941181,118.04939188975446,109.67486174840401,106.66712,108.33143,112.47227,65.65303,67.028786,70.443535,119.881,117.448456,116.54358,75.355034,77.166176,78.11151
7815,1000,1,569,291,638,361,P_1,6000065_drone_001_3.jpg,0.946263,116.39307778055324,131.45781802592558,128.12968,129.90887,135.43933,58.11119,56.78771,55.938328,110.56853,112.724014,124.2234,31.323513,32.05044,30.775593
7816,1000,1,722,387,791,455,P_1,6000067_drone_017_1.jpg,0.952418,87.31581498392693,140.6880486425404,133.83534,138.16756,147.6356,63.541245,59.02138,58.874023,69.91752,95.75405,93.29454,27.266169,29.297544,28.665417
7817,1000,1,510,165,578,232,P_1,6000208_drone_002_3.jpg,0.932288,177.49124754260595,112.51358279546875,113.60928,111.90779,111.51738,69.85066,63.537033,60.858067,183.92712,174.8784,173.45851,34.564087,34.125965,34.227135
7818,1000,1,503,62,573,132,P_1,5000200_drone_007_3.jpg,0.947001,227.27281992471725,144.28898198956676,144.50262,145.00989,142.93855,79.18795,78.5976,79.706024,227.31348,227.29796,227.20612,64.1703,64.17201,64.13928
7819,1000,1,596,367,666,436,P_1,6000257_drone_020_3.jpg,0.940047,58.85614501065374,119.39201141299827,125.60935,118.63919,111.31625,90.08078,79.99219,73.24013,68.86046,57.526917,47.771843,34.051697,34.781853,35.479565
7820,1000,1,528,184,597,253,P_1,6000119_drone_008_4.jpg,0.951292,139.06842679211564,133.76272617303798,132.74194,134.3299,133.52348,49.408386,46.950703,47.139404,137.80446,140.87062,137.75447,55.102345,50.120514,46.69686
7821,1000,1,801,331,872,400,P_1,0004069_drone_015_3.jpg,0.936078,65.10448429364781,98.70768214993946,99.28915,101.67306,94.501076,62.646503,61.12533,56.441097,64.313736,66.32782,64.63686,23.238598,23.12691,23.259775
7822,1000,1,284,353,353,421,P_1,5000175_drone_019_5.jpg,0.92847,148.66291947737142,141.08078355160524,153.87923,138.75517,127.661804,35.51554,28.428917,30.846018,177.93053,143.82971,117.65686,23.024595,18.890083,18.211258
7823,1000,1,584,270,653,339,P_1,3002059_drone_019_5.jpg,0.960701,43.25996166547575,76.3533485567578,58.351925,84.05448,81.170166,58.961643,51.844208,53.256355,30.94707,48.490025,47.07078,33.508183,32.24109,32.553837
7824,1000,1,277,184,348,254,P_1,6000134_drone_011_2.jpg,0.945533,60.47525590045206,116.23953411231432,112.09942,114.13685,120.2054,61.699215,58.676056,58.180435,56.149696,62.664787,61.27485,48.28019,47.45011,48.03494
7825,1000,1,798,171,867,240,P_1,46860563564_6a884c0686_c_drone_007_4.jpg,0.937277,132.4890951440267,141.91769300934976,152.9785,143.1931,127.87374,55.008503,53.56707,50.35826,145.71498,133.00987,116.7637,37.403267,37.956573,36.21325
7826,1000,1,767,240,836,311,P_1,6000251_drone_007_1.jpg,0.935366,89.91266665171004,147.49975284999235,144.64986,145.07074,151.07101,51.524128,48.434227,46.495903,85.51092,89.97122,93.46132,48.042217,48.15483,47.425285
7827,1000,1,749,451,816,520,P_1,6000164_drone_001_3.jpg,0.93816,159.24974174746282,125.1381777113811,127.73118,126.185356,120.98469,74.255615,72.33808,69.58819,158.61475,158.75903,160.36449,31.778444,32.366512,32.187973
7828,1000,1,86,213,156,284,P_1,6000264_drone_005_3.jpg,0.936404,102.24790808874768,116.04542193227091,113.43937,115.88679,118.28514,50.862408,49.808247,49.757526,97.59255,103.39919,105.39799,39.75425,38.98519,39.30412
7829,1000,1,851,402,922,473,P_1,6000278_drone_015_4.jpg,0.929995,137.81906639285927,120.51142042949071,113.14188,124.44659,121.751114,73.93103,62.459064,69.40187,125.06804,137.81789,148.48244,34.857292,30.418547,36.301765
7830,1000,1,89,158,156,226,P_1,1100013_drone_004_2.jpg,0.94839,72.092258485231,118.99772600272222,117.36189,124.46848,113.999054,51.489807,45.84096,48.55008,60.424934,84.785774,67.95808,20.153381,25.048805,21.36646
7831,1000,1,62,29,131,97,P_1,3001460_drone_008_2.jpg,0.937619,110.02442929420242,98.8391135565868,71.54343,110.23129,107.729416,28.703344,30.260717,28.977358,103.9708,112.482735,113.193306,46.221336,45.655136,46.27559
7832,1000,1,477,315,548,385,P_1,3001751_drone_015_1.jpg,0.903773,109.49539123320731,147.75792892098954,133.02112,149.75658,156.64867,77.50217,68.18499,65.92951,84.11348,114.25674,124.033806,52.582436,66.50583,66.618904
7833,1000,1,854,469,924,538,P_1,6000222_drone_009_1.jpg,0.941858,136.30886940348196,131.73208935665494,127.28518,132.01807,134.83432,56.42182,53.41034,51.66697,137.64534,136.12444,135.1414,32.81526,32.623817,32.44777
7834,1000,1,49,78,118,147,P_1,Pool_9_drone_003_3.jpg,0.941575,57.45905532270046,121.66713407945683,132.33078,126.71057,93.7919,82.121895,75.04165,78.78994,60.225372,59.754463,50.042637,47.485462,42.062508,34.52445
7835,1000,1,783,420,854,489,P_1,9003423_drone_017_4.jpg,0.941004,133.75325578211726,101.9519825990573,105.41476,102.52063,92.03912,68.459175,56.59349,59.834126,129.7322,133.97081,137.38008,31.264227,31.734009,32.41312
7836,1000,1,179,109,249,179,P_1,6000032_drone_007_1.jpg,0.933307,66.26969035869955,94.47048829736373,93.69121,91.846344,97.17505,51.77659,50.572666,52.271133,66.39163,64.39592,67.703674,39.96687,40.1714,41.78987
7837,1000,1,453,203,524,271,P_1,8003836_drone_019_3.jpg,0.931521,138.05894478763108,117.34422217696631,126.814384,116.60508,105.37109,63.38969,56.11672,51.284103,137.06297,135.4271,138.76512,57.563324,51.70975,40.822044
7838,1000,1,558,14,629,85,P_1,1100002_drone_012_5.jpg,0.942702,118.69551041152731,104.33807181810852,120.089905,101.05946,88.2124,35.24703,33.688847,38.72697,146.41281,108.75164,93.98393,30.513239,21.392614,19.667488
7839,1000,1,728,382,795,451,P_1,6000236_drone_019_2.jpg,0.94126,119.93272228140725,147.50860656429498,146.2629,144.97388,145.5604,71.812,59.54328,58.598164,111.25308,105.28207,134.48476,43.155624,50.48883,37.652237
7840,1000,1,77,5,148,75,P_1,5000123_drone_007_1.jpg,0.943848,156.722283818547,128.89431975351525,125.32685,130.92548,129.70877,87.02391,83.71843,85.85657,154.58893,157.65231,157.80986,77.439896,75.67715,75.43479
7841,1000,1,413,172,483,241,P_1,6000225_drone_011_4.jpg,0.956538,129.0831813726389,90.95386345369648,78.78579,93.24551,97.99578,65.283455,67.066414,67.19631,93.00062,147.02464,138.38737,44.33013,39.52112,39.935978
7842,1000,1,377,51,444,120,P_1,6000235_drone_002_5.jpg,0.940596,88.26021998587086,72.36902295143067,66.401184,73.584145,74.97291,66.33078,71.14031,71.04956,77.28553,88.74324,94.1778,58.088005,60.75625,51.92273
7843,1000,1,237,392,305,460,P_1,0105159_drone_003_1.jpg,0.935424,191.56345558082526,154.62908956409154,148.63924,153.74168,160.47478,62.167202,61.616493,59.041416,187.3099,192.65181,192.75778,37.71945,39.49071,49.8905
7844,1000,1,842,466,913,537,P_1,6000003_drone_003_1.jpg,0.933473,169.84641322411176,114.04214793839922,99.53483,116.02141,123.839355,62.794327,60.56561,72.11709,160.20334,168.67982,178.11624,29.149174,30.291101,42.035988
7845,1000,1,760,332,831,402,P_1,6000244_drone_013_2.jpg,0.950333,144.2709750323185,100.40510216056948,93.58119,105.84217,98.563614,80.89064,73.95849,76.8987,149.57747,142.12697,139.92636,46.57091,41.22383,39.586964
7846,1000,1,75,355,144,423,P_1,3000119_drone_003_3.jpg,0.935088,107.8566612172877,99.90959368826664,52.167084,103.71987,121.2036,44.728245,40.878006,31.813227,57.277706,125.78879,120.661125,37.30971,23.304636,26.378716
7847,1000,1,372,22,441,91,P_1,6000353_drone_014_2.jpg,0.920341,181.75766305721328,121.25270096310112,112.744064,126.86782,120.60095,67.935165,67.81818,70.88818,173.94287,185.0525,184.13484,55.783504,50.54181,52.37238
7848,1000,1,822,127,893,197,P_1,5000129_drone_019_5.jpg,0.93639,68.16015657979028,101.41716539718408,90.29447,107.269615,104.11991,71.93463,66.06033,71.71549,48.4336,82.291145,68.13239,32.404274,32.490276,33.350998
7849,1000,1,143,386,213,455,P_1,5000181_drone_011_4.jpg,0.940616,104.62696719435266,128.93628019254342,114.2358,136.5043,131.84422,94.220406,81.02608,82.73313,96.950935,109.08282,106.62567,64.37713,58.914387,59.13918
7850,1000,1,333,17,404,88,P_1,0000759_drone_015_3.jpg,0.927558,229.75261756072052,134.862225344432,140.79178,133.13435,129.6449,93.57277,95.54217,95.796196,229.75322,229.9518,229.54831,59.88231,60.091915,59.530865
7851,1000,1,437,334,507,403,P_1,15170017988_74261a159d_c_drone_007_3.jpg,0.942465,153.81967507384795,115.70913055309343,117.88877,114.47934,110.84847,63.84078,68.88285,69.54519,131.76045,144.89586,177.06915,55.073116,61.325035,58.53803
7852,1000,1,665,176,734,245,P_1,6000175_drone_001_4.jpg,0.944303,120.70563832552578,118.11490056592777,116.68873,118.3397,118.476776,58.188198,55.005768,54.657154,97.16425,122.44781,135.4247,46.423084,49.30216,50.04213
7853,1000,1,347,203,416,271,P_1,2000041_drone_017_2.jpg,0.941589,126.5220088520454,144.51100319141182,148.24193,142.14072,142.41595,67.105125,63.894485,64.62461,136.07289,123.57225,119.1315,50.98873,47.406124,48.773354
7854,1000,1,491,361,561,430,P_1,0102170_drone_011_5.jpg,0.933638,84.4310017644928,125.20002156650976,116.57561,124.80442,131.96439,58.069286,58.424168,61.792625,89.770805,83.51573,78.868324,59.993023,60.518204,61.9547
7855,1000,1,714,207,783,275,P_1,9002004_drone_013_5.jpg,0.936903,154.75378157626974,119.57572818719383,105.78832,121.309685,119.41275,78.7102,40.076817,36.80933,138.70119,158.90068,160.17221,59.05714,39.126217,41.94794
7856,1000,1,653,459,723,528,P_1,9001184_drone_002_2.jpg,0.903523,166.4420411442692,131.41145275391102,139.72472,132.31448,117.50736,76.819,79.37043,77.65832,163.22858,168.47226,167.57329,21.666367,22.078468,22.002802
7857,1000,1,58,340,127,409,P_1,0101434_drone_004_2.jpg,0.931024,73.59236400223654,134.64027461991475,130.59224,134.62029,135.82077,77.19635,75.02773,74.78598,60.93699,84.01428,69.92544,48.810753,49.389606,45.828423
7858,1000,1,65,90,132,158,P_1,0101121_drone_014_5.jpg,0.933364,110.72058671870045,102.633700981026,114.912766,103.01757,87.14768,25.871483,27.56122,32.30446,123.77129,110.21554,96.354256,19.533192,18.131304,16.481441
7859,1000,1,390,403,458,470,P_1,30286840445_c6d5dfdc8c_c_drone_009_1.jpg,0.924348,109.04245987655072,97.34317060675339,69.50937,117.707924,95.48989,43.005707,51.991253,54.213036,90.99583,128.63783,100.48266,53.22337,49.63102,49.15339
7860,1000,1,171,39,242,109,P_1,6000031_drone_011_3.jpg,0.937336,172.53642710955663,130.10151709142608,131.96762,126.08444,131.30603,56.60656,49.811546,46.85169,179.52917,168.39839,169.42516,27.148642,25.881687,25.989592
7861,1000,1,858,347,926,414,P_1,6000083_drone_009_1.jpg,0.934916,26.470735913188637,106.10091240825213,116.25274,106.15339,92.13503,86.9638,79.80395,73.36096,27.137182,27.53029,24.532265,28.029095,28.035757,28.480515
7862,1000,1,365,241,435,311,P_1,6000107_drone_002_1.jpg,0.935738,133.92296518741617,168.3090912732044,175.1512,166.93114,161.4068,47.135937,50.73511,54.40178,146.67899,132.04102,121.564285,60.58251,54.331795,51.470238
7863,1000,1,596,71,665,140,P_1,27389677837_da84cb6e41_c_drone_014_5.jpg,0.946803,78.99368473578237,74.08870058314082,79.48079,65.22886,69.15854,42.451134,32.890377,34.728405,99.18526,72.54337,59.491913,18.917526,18.529558,19.352814
7864,1000,1,28,111,97,181,P_1,14599852027_f50ca0e408_c_drone_006_1.jpg,0.934824,141.46937791766288,125.71711372044582,108.08554,135.2692,128.84995,74.919685,56.56252,59.513474,140.741,144.212,139.11221,44.807587,40.23984,42.813633
7865,1000,1,422,273,493,343,P_1,6000282_drone_004_1.jpg,0.939075,88.07508485545368,108.06920321854606,107.77019,109.119896,106.59271,84.13393,81.27142,80.7407,90.73501,89.190346,82.767204,38.354813,37.783268,33.432076
7866,1000,1,349,165,416,232,P_1,9001713_drone_003_4.jpg,0.933373,123.01835183669004,110.01398103035875,105.13313,109.34076,112.11908,75.239,81.11178,77.937325,116.08376,113.07084,133.12119,58.363926,60.777046,52.15987
7867,1000,1,152,158,221,226,P_1,Urban_2_drone_005_4.jpg,0.939768,68.45588385199628,102.41771440037229,94.15004,102.477615,104.76749,66.038666,56.473328,61.242207,58.94224,68.54923,75.023445,28.712887,28.778448,28.454378
7868,1000,1,251,204,321,273,P_1,6000286_drone_015_1.jpg,0.923033,27.38502066717176,67.27712411584547,61.76041,66.23015,71.947235,72.3642,71.62626,71.2425,24.492546,27.158592,29.650103,35.052597,34.81768,35.712376
7869,1000,1,45,345,116,414,P_1,5000168_drone_014_2.jpg,0.930162,151.8108598000794,157.7432360081281,163.63466,156.77287,151.94298,60.73409,61.18311,63.883846,160.71852,151.46417,142.62279,30.675491,29.521883,28.602837
7870,1000,1,583,460,654,531,P_1,6000005_drone_012_2.jpg,0.949646,84.7762437642986,101.95636100304576,99.867,102.02503,101.31416,75.825554,69.160774,62.535847,85.12736,84.49474,84.46697,31.99135,32.660774,34.509277
7871,1000,1,368,204,439,275,P_1,pexels-mariia-kamenska-756799_drone_011_2.jpg,0.953861,218.01331478807498,183.65189981534033,212.6927,179.49303,140.08655,30.83619,62.94213,85.31465,224.83377,222.87225,205.67407,39.406574,39.914806,37.249954
7872,1000,1,95,55,164,123,P_1,32167905671_eedc7dae83_c_drone_013_4.jpg,0.93607,17.615941325292926,40.06958077694408,26.628675,32.283188,52.52685,37.95631,33.602955,45.27703,13.393223,14.886828,21.994032,33.57922,35.419594,35.26469
7873,1000,1,276,203,345,271,P_1,6000231_drone_007_4.jpg,0.937505,101.34604496378613,112.99157765181779,106.34495,115.36812,114.82169,59.51708,49.96825,51.79164,87.35891,97.16688,116.60571,35.658695,35.320213,37.21698
7874,1000,1,360,466,431,535,P_1,6000037_drone_009_5.jpg,0.941222,124.19548178463589,117.46005166517592,116.33697,114.00163,118.68182,66.77984,64.497505,67.62843,111.597466,117.92304,140.50133,40.884037,41.6687,46.5617
7875,1000,1,203,45,272,115,P_1,2000008_drone_018_2.jpg,0.922681,224.607490723328,151.58850383092738,152.67627,154.20676,146.85445,72.85688,68.95899,70.03079,232.1352,224.08447,217.27599,54.83223,52.420177,52.054302
7876,1000,1,295,375,367,445,P_1,2000039_drone_015_5.jpg,0.948245,104.77443219307038,132.85307530335652,144.61868,131.52643,119.410286,62.753044,54.513134,47.99163,106.69881,105.13512,102.19524,30.95743,30.635675,29.399843
7877,1000,1,872,88,941,158,P_1,1100007_drone_019_1.jpg,0.933868,87.5918658671828,132.3258432238858,132.41252,154.06522,101.2949,46.90377,42.94948,34.152252,81.95756,108.13664,66.53458,24.785006,22.45166,26.373915
7878,1000,1,162,38,230,106,P_1,6000217_drone_007_2.jpg,0.945923,56.87980216566072,116.80130889206414,108.05831,114.75088,125.789085,65.91561,67.55984,71.40307,50.7234,55.837154,62.921497,42.58712,43.3683,45.767254
7879,1000,1,849,446,918,515,P_1,5000175_drone_003_1.jpg,0.939884,155.98722290911337,141.04012694314102,153.84265,138.7174,127.60072,35.536232,28.459347,30.91783,185.31905,153.8914,120.97648,34.23492,28.915977,29.183361
7880,1000,1,551,26,620,95,P_1,0100787_drone_010_1.jpg,0.936041,61.24695180583336,122.59185828761765,112.23703,128.92125,123.77544,58.837353,49.212784,49.72907,47.9435,68.59651,64.68599,20.6726,19.062439,19.044073
7881,1000,1,612,9,680,75,P_1,6000324_drone_002_5.jpg,0.917364,240.15168822960086,114.97497703925497,112.8529,115.900925,113.70614,75.42716,71.37515,70.78276,240.21568,240.11943,240.11943,40.12201,40.325787,40.325787
7882,1000,1,704,65,775,136,P_1,29163830846_af8ed9c287_c_drone_009_3.jpg,0.944869,132.6405156827662,113.15057450329384,113.22335,113.66867,108.309616,65.60808,50.634354,50.341755,166.73438,124.97342,95.45388,41.712334,33.398773,29.117153
7883,1000,1,3,264,71,332,P_1,6000218_drone_006_2.jpg,0.941413,95.92854087384838,153.76223605170566,137.21094,150.98361,168.35971,61.351616,53.785545,58.23199,60.522274,89.90225,122.532005,40.48224,38.06193,38.779747
7884,1000,1,776,97,846,166,P_1,Pool_3._drone_017_5.jpg,0.94457,161.52425654696927,171.20729518491706,178.9052,173.80765,157.16727,59.908413,52.998814,48.868416,175.77618,159.17639,148.19296,47.699497,44.494736,42.931633
7885,1000,1,139,351,210,421,P_1,Urban_5_drone_008_3.jpg,0.936887,128.48758628521972,165.88771934193232,148.36922,172.01141,166.66087,89.3751,66.19067,69.21665,67.41589,129.5978,161.5684,53.033974,46.67876,35.875977
7886,1000,1,800,119,869,189,P_1,0007932_drone_020_4.jpg,0.944534,82.50508544752776,123.22953714938862,126.42245,122.83636,118.81482,80.6611,82.43101,84.21561,86.33126,82.16874,76.950516,74.20735,75.39687,77.74462
7887,1000,1,873,469,944,538,P_1,6000004_drone_011_2.jpg,0.947741,168.52661954540332,117.66834740743543,107.7438,116.4008,127.29094,46.034134,49.707355,56.192703,157.9604,167.23106,179.58644,23.910036,25.259237,26.840057
7888,1000,1,668,166,738,235,P_1,0000759_drone_003_1.jpg,0.925787,184.84834055109843,134.97161496681557,140.91379,133.25368,129.71617,93.60878,95.588875,95.85656,192.2029,183.43312,176.59027,71.65036,76.561516,80.664345
7889,1000,1,57,91,125,159,P_1,1001252_drone_013_5.jpg,0.935636,162.87128971286543,149.72164751464362,154.84859,148.5581,144.1224,63.003662,55.113667,52.097282,183.50455,158.99438,143.36116,22.642714,18.680511,18.01013
7890,1000,1,830,75,900,145,P_1,6000261_drone_009_1.jpg,0.90899,59.29255383877845,114.1752179429175,113.26115,114.36266,114.12735,78.01482,78.18421,76.53123,59.62612,57.877754,60.317757,21.497646,21.369854,21.333065
7891,1000,1,516,29,587,98,P_1,pexels-snapwire-37728_drone_008_1.jpg,0.931347,187.60159021889564,217.1513770693019,221.69145,218.67853,210.54694,17.42304,19.332794,26.417269,203.38742,189.48418,168.05226,32.476616,30.478151,27.324337
